column_list,num_features,model_name,best_params,resampling_indicator,clustering_indicator,train_matthews_corrcoef,val_matthews_corrcoef,train_f2_score,val_f2_score,train_val_matthews_corrcoef,test_matthews_corrcoef,train_val_f2_score,test_f2_score
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",11,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.015963118802197918, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 161, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,yes,0.9384191153456296,0.8310816820447602,0.96891488449155,0.9141000972996138,0.9259062185671912,0.12578582756750337,0.9625702606029637,0.5656910355689724
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",11,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.01018269904267266, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 87, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,no,0.9743002638513714,0.884149622296977,0.9870228124919939,0.9406457320374699,0.9714905614605969,0.04941531497548095,0.9854915165111633,0.5247076574877405
"['Sensor56', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor346', 'Sensor424', 1, 2]",11,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.05996039276788323, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 132, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,yes,0.4596758728941845,0.162037291579273,0.7657589825004385,0.5892662173617544,0.37734437753478306,0.1308728367583294,0.7086099978985168,0.5645085288851193
"['Sensor56', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor346', 'Sensor424']",11,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.26050676157636665, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 59, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,no,0.16867583496275124,0.1478022903503261,0.5833757161981326,0.5722893000619809,0.16540792339471233,0.0494328675959243,0.5414061699292816,0.4800395256916996
"['Sensor76', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor424', 'Sensor574', 1, 2, 3]",11,LogisticRegression,"{'C': 1.992436749694956, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,yes,0.6732692104920079,0.6673699229936262,0.8363704310860001,0.8320838417290893,0.6847848074819851,0.05797946462432224,0.842082036512287,0.5145956433547931
"['Sensor76', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor424', 'Sensor574', 1, 2, 3]",11,LogisticRegression,"{'C': 1.832262259023851, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,yes,0.6744538909804774,0.6673699229936262,0.8369769716406574,0.8320838417290893,0.6847848074819851,0.05797946462432224,0.842082036512287,0.5145956433547931
"['Sensor76', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor424', 'Sensor574', 1, 2, 3]",11,LogisticRegression,"{'C': 1.8772764764082392, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,yes,0.6738380467370206,0.6673699229936262,0.836678278775944,0.8320838417290893,0.6824350946538282,0.05797946462432224,0.8408652080692736,0.5145956433547931
"['Sensor76', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor424', 'Sensor574']",11,LogisticRegression,"{'C': 1.710585029095032, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,no,0.67376397712773,0.6653030941749787,0.8366933278321488,0.8308391951350842,0.6749359314761947,0.09351691501863382,0.8373026711855338,0.5463193456614509
"['Sensor76', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor424', 'Sensor574']",11,LogisticRegression,"{'C': 1.8301328576283582, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,no,0.6743547557523317,0.6653030941749787,0.8369968261601158,0.8308391951350842,0.6773050960782487,0.09351691501863382,0.8385156281754258,0.5463193456614509
"['Sensor76', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor424', 'Sensor574']",11,LogisticRegression,"{'C': 1.7382243070826215, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,no,0.67376397712773,0.6653030941749787,0.8366933278321488,0.8308391951350842,0.6773050960782487,0.09351691501863382,0.8385156281754258,0.5463193456614509
"['Sensor104', 'Sensor346', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor424', 1, 2, 3]",11,LogisticRegression,"{'C': 1.1460304703102195, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",no,yes,0.3150907459350892,0.22393385826602258,0.6429641312530234,0.5933615029677861,0.29730177970911253,0.11938752645606864,0.6265420560747663,0.5344827586206897
"['Sensor104', 'Sensor346', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor424', 1, 2, 3]",11,LogisticRegression,"{'C': 0.09389560065356317, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",no,yes,0.2505693115419044,0.23898760706717267,0.5895246230263311,0.5793240335791247,0.2372714950934022,0.10343090610429406,0.5800346107842002,0.5165380464994603
"['Sensor104', 'Sensor346', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor424', 1, 2, 3]",11,LogisticRegression,"{'C': 0.0920663594417297, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",no,yes,0.24958552155467428,0.23898760706717267,0.5883731173659417,0.5793240335791247,0.2372714950934022,0.10343090610429406,0.5800346107842002,0.5165380464994603
"['Sensor104', 'Sensor346', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor424', 1, 2, 3]",11,LogisticRegression,"{'C': 1.1272045398039945, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",no,yes,0.31470982813912296,0.22393385826602258,0.6425486523973605,0.5933615029677861,0.29730177970911253,0.11938752645606864,0.6265420560747663,0.5344827586206897
"['Sensor104', 'Sensor346', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor424']",11,LogisticRegression,"{'C': 0.8383628395780203, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",no,no,0.2957507279065338,0.23095715336699793,0.6297228404051778,0.591461708675734,0.2872952173964187,0.08037474224308908,0.6254586005955693,0.5158184928774676
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",11,DecisionTreeClassifier,"{'ccp_alpha': 0.004603227404874026, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",yes,yes,0.9958019868237511,0.7899530311823313,0.997889272021415,0.8920593104264508,0.990407452133237,0.04141019445053066,0.9951751308583757,0.5165557631830819
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",11,DecisionTreeClassifier,"{'ccp_alpha': 0.006288481434961343, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",yes,yes,0.9784192802925533,0.7885285643845579,0.9891434464825973,0.892277725086722,0.9856451882166483,0.04468023349791717,0.9927584820566943,0.5192092416706097
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",11,DecisionTreeClassifier,"{'ccp_alpha': 0.006288481434961343, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",yes,yes,0.9784192802925533,0.7885285643845579,0.9891434464825973,0.892277725086722,0.9856451882166483,0.04468023349791717,0.9927584820566943,0.5192092416706097
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",11,DecisionTreeClassifier,"{'ccp_alpha': 0.0032128514056224897, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",yes,no,0.99759935786729,0.808744760782251,0.998794088966944,0.9017957882412257,0.9975932576417643,0.038247738090799004,0.9987948320615083,0.5139240506329114
"['Sensor56', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor346', 'Sensor424', 1, 2]",11,DecisionTreeClassifier,"{'ccp_alpha': 0.002550364289494726, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,yes,0.9048720686821522,0.12900950488568402,0.9743690113398543,0.5731627507737594,0.9276125895432155,-0.03611218770402312,0.9822082707209208,0.4838709677419355
"['Sensor56', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor346', 'Sensor424', 1, 2]",11,DecisionTreeClassifier,"{'ccp_alpha': 0.003798670465337132, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,yes,0.7811183955506793,0.12956430724773443,0.9350977746065066,0.5724056839659677,0.8182436335339551,-0.04111553438380183,0.9491226915933256,0.48053024026512015
"['Sensor56', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor346', 'Sensor424']",11,DecisionTreeClassifier,"{'ccp_alpha': 0.002279202279202279, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,no,0.8863429049420584,0.12897843223696637,0.9683938271135208,0.5731463455634139,0.9276125895432155,-0.03611218770402312,0.9822082707209208,0.4838709677419355
"['Sensor56', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor346', 'Sensor424']",11,DecisionTreeClassifier,"{'ccp_alpha': 0.002550364289494726, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,no,0.8863429049420584,0.12897843223696637,0.9683938271135208,0.5731463455634139,0.9276125895432155,-0.03611218770402312,0.9822082707209208,0.4838709677419355
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583', 1, 2]",11,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.043166642786179876, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 179, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,yes,0.6576642005983775,0.6465472549981967,0.8263998586095,0.8193347208250785,0.6480945251100988,0.08037474224308908,0.8207116920842411,0.5158184928774676
"['Sensor56', 'Sensor76', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor346', 'Sensor424', 'Sensor574', 'Sensor583']",11,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.012371458271888236, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 58, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,no,0.8496131700524128,0.794515845895274,0.9242753364876574,0.8945006497446443,0.8366207703617258,0.07153542620963735,0.9180002736080424,0.5384878940155322
"['Sensor56', 'Sensor101', 'Sensor104', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor346', 'Sensor424']",11,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.034253583137697885, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 276, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,no,0.420132455838002,0.1683726431349751,0.7240218726877468,0.5724041459784329,0.39204074937340916,0.2553673258147229,0.7043354058141489,0.6300194782141453
"['Sensor76', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor424', 'Sensor574', 1, 2, 3]",11,SVC,"{'C': 1.8833451873852434, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.6743307606126544,0.6579836214884379,0.8365820726119015,0.8271904449272747,0.6614422329318166,0.13721222220601112,0.8298780487804878,0.5532188606255246
"['Sensor76', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor424', 'Sensor574']",11,SVC,"{'C': 1.7866449827349193, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.6759463147043626,0.6678430674898229,0.8371029026808066,0.8319998235429799,0.6811832666523154,0.07279694455667561,0.839434684760025,0.5286450784711582
"['Sensor76', 'Sensor346', 'Sensor583', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor153', 'Sensor184', 'Sensor269', 'Sensor424', 'Sensor574']",11,SVC,"{'C': 1.7928362736055208, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.6759463147043626,0.6678430674898229,0.8371029026808066,0.8319998235429799,0.6811832666523154,0.07279694455667561,0.839434684760025,0.5286450784711582
"['Sensor104', 'Sensor346', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor424', 1, 2, 3]",11,SVC,"{'C': 0.28971277963703046, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",no,yes,0.2783350995482861,0.2001833394691764,0.6080089544832034,0.5689088872406582,0.28120676195619626,0.13519902917926244,0.6086258672465569,0.5267800437513231
"['Sensor104', 'Sensor346', 'Sensor56', 'Sensor101', 'Sensor112', 'Sensor130', 'Sensor153', 'Sensor184', 'Sensor200', 'Sensor337', 'Sensor424']",11,SVC,"{'C': 0.4473096946227192, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",no,no,0.28574777029474635,0.2106192224699877,0.608272290295595,0.5709632287984657,0.2651602088975524,0.1430663789849939,0.5898513251454428,0.5360243055555556
